id	broker_name	collected_by	center_name
5726		Utah Public Health Laboratory	UPHL_ID
5727	SIB	Tim Roloff, Fanny Wegner, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5728	SIB	Tim Roloff, Fanny Wegner, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Ingrid Steffen, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5729	SIB	Tim Roloff, Fanny Wegner, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Christiane Beckmann, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5730	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5731	SIB	Tim Roloff, Fanny Wegner, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Nadia Wohlwend,Martin Risch, Lorenz Risch, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5732	SIB	Bulemba Katende, Josephine Muhairwe, Lucia González Fernández, Moniek Bresser, Niklaus D Labhardt, Klaus Reither, Tim Roloff, Fanny Wegner, Helena MB Seth-Smith, Alfredo Mari, Adrian Egli	University Hospital Basel
5733	SIB	Tim Roloff, Fanny Wegner, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Adrian Härri, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5734	SIB	Tim Roloff, Fanny Wegner, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Manuel Battegay, Lukas, Fenner, Hans Hirsch, Adrian Egli	University Hospital Basel
5735	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Christiane Beckmann, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5736	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Adrian Härri, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5737	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Nadia Wohlwend,Martin Risch, Lorenz Risch, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5738	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Ingrid Steffen, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5739	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Samuel Erny, Thomas Goetz, Juerg Sommer, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5740	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Michael Oberle, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5741	SIB	Madlen Stange, Alfredo Mari, Tim Roloff, Helena MB Seth-Smith, Michael Schweitzer, Myrta Brunner, Karoline Leuzinger, Kirstine K. Soegaard, Alexander Gensch, Sarah Tschudin-Sutter, Simon Fuchs, Julia Bielicki, Hans Pargger, Martin Siegemund, Christian Nickel, Roland Bingisser, Michael Osthoff, Stefano Bassetti, Rita Schneider-Sliwa, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5742	SIB	Madlen Stange, Alfredo Mari, Tim Roloff, Helena MB Seth-Smith, Michael Schweitzer, Myrta Brunner, Karoline Leuzinger, Kirstine K. Soegaard, Alexander Gensch, Sarah Tschudin-Sutter, Simon Fuchs, Julia Bielicki, Hans Pargger, Martin Siegemund, Christian Nickel, Roland Bingisser, Michael Osthoff, Stefano Bassetti, Rita Schneider-SliFemalea, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5743	SIB		University Hospital Basel
5744	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Simon Fuchs, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5745	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Lukas Fenner, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5746	SIB	Tim Roloff, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Adrian H√§rri, Manuel Battegay, Hans Hirsch, Adrian Egli	University Hospital Basel
5747	SIB	Tim Roloff, Fanny Wegner, Madlen Stange, Helena MB Seth-Smith, Alfredo Mari, Karoline Leuzinger, Julia Bielicki, Manuel Battegay, Lukas, Fenner, Hans Hirsch, Adrian Egli	University Hospital Basel
5748			Univertsity of Bern
5749		not provided	Wellcome Sanger Institute
5750	SIB	Yannick Gerth	center for laboratory medicine st. gallen
5751		Celia Perales	fundacion instituto de investigacion fundacion jimenez diaz
5752		not provided	kohler.yang
5753		not collected	ndm experimental medicine, university of oxford
5754		Trestan Pillonel, Damien Jacot, Sébastien Aeby, Gilbert Greub, Claire Bertelli	university clinic duesseldorf
5755		not collected	university clinic duesseldorf
5756	COVID-19 Genomics UK Consortium	not provided	university of exeter
5757		Kwabena Duedu	west african centre for cell biology of infectious pathogens (waccbip), university of ghana
5758		Gordon A. Awandare	west african centre for cell biology of infectious pathogens (waccbip), university of ghana
5759		Helix	
5760		Helix/Illumina	
5761		&apos;Helix&apos;	
5762		SEARCH Alliance San Diego with Nanda Radamchar, David Dimmock, Linda Luo, Christina Clarke, Kathryn Bouic, Teresa Mueller, Denise Malicki with the help of Rady Children&apos;s Hospital	
5763		CDPH, Microbial Diseases Laboratory	
5764		Colorado Mesa University	
5765		Capture Diagnostics Hawaii	
5766		Issa Abu-Dayyeh, Ahmad Tibi, Lama Hussein, Lina Mohammad, Zein Naber, Amid Abdelnour with SEARCH Alliance San Diego with the help of Biolab Diagnostic Laboratories	
5767		Centro de Diagnostico COVID-19 UABC Tijuana	
5768		EXCITE Lab	
5769		David Matthews	BRISTOL
5770	SIB	Yannick Gerth	Center for Laboratory Medicine St. Gallen
5771		Christoph Schürmann/ Michael Mühlebach	EMBL
5772		Celia Perales	Fundacion Instituto de Investigacion Fundacion Jimenez Diaz
5773		Katerina Zoi	Greek Genome Center, Biomedical Research Foundation Academy of Athens
5774		Aare Abroi, Radko Avi, Taavi Päll, Heiki Niglas , Merit Pauskar, Arina Shablinskaja, Eveli Kallas, Andrio Lahesaare, Kai Truusalu, Dagmar Hoidmets, Olga Sadikova, Kaspar Ratnik, Hanna Sepp, Liidia Dotsenko, Jevgenia Epštein, Heleene Suija, Katrin Kaarna, Lili Milani, Mait Metspalu, Ott Eric Oopkaup, Ivar Koppel, Erik Jaaniso, Ivan Kuzmin, Uku Raudvere, Tuuli Reisberg, Hedi Peterson, Ulvi Gerst Talas, Paul Naaber, Mari-Anne Härma, Irja Lutsar, Kristi Huik, Heleri Inno	Health Board of Estonia
5775		IHU	IHU - Mediterranee Infection
5776			INSTITUT PASTEUR
5777	SIB	Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Sonja Gempeler, Loïc Borcard, Nicole Liechti, Cora Sägesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5778	SIB	Nicole Liechti, Christian Baumann, Miguel A Terrazos Miani, Sonja Gempeler, Loïc Borcard, Stefan Neuenschwander, Cora Sägesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5779	SIB	Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Cora SÃ¤gesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5780	SIB	Nicole Liechti, Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Sonja Gempeler, Loïc Borcard, Cora Sägesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5781	SIB	Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Cora Sägesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5782	SIB	Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Sonja Gempeler, Loïc Borcard, Cora Sägesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5783	SIB	Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Cora SŠgesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5784	SIB	Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Cora S√§gesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib, Alban Ramette	Institute for Infectious Diseases, Bern, Switzerland
5785	SIB	Alban Ramette, Stefan Neuenschwander, Christian Baumann, Miguel A Terrazos Miani, Cora Sägesser, Pascal Bittel, Peter Keller, Franziska Suter-Riniker, Stephen L Leib	Institute for Infectious Diseases, Bern, Switzerland
5786			KAUST
5787		Sharif Hala	KAUST
5788		Marius Ilie	LPCE, CHU of Nice
5789	SIB	Trestan Pillonel, Damien Jacot, Sébastien Aeby, Gilbert Greub, Claire Bertelli	Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland
5790	SIB	Trestan Pillonel, Damien Jacot, SÃ©bastien Aeby, Gilbert Greub, Claire Bertelli	Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland
5791	SIB	Trestan Pillonel, Damien Jacot, Sebastien Aeby, Gilbert Greub, Claire Bertelli	Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland
5792	SIB	Trestan Pillonel et al	Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland
5793		not provided	MHH
5794	NDM Oxford	not collected	Modernising Medical Microbiology, NDM Experimental Medicine, University of Oxford
5795		not collected	NDM Experimental Medicine, University of Oxford
5796		Airport Quarantine Station in Japan	NIID
5797	ELIXIR-Norway	not collected	Norwegian Institute of Public Health (NIPH)
5798	ELIXIR-Norway	Nadia Wohlwend, Faina Wehrli, Dominique Fabien Hilti, Sinem Kas, Martin Risch, Thomas Bodmer, Lorenz Risch	Norwegian Institute of Public Health (NIPH)
5799		RIVM	RIVM
5800	Science Park of Comenius University of Bratislava		Regional Public Health Authority with the seat in Banská Bystrica, Slovakia
5801	Science Park of Comenius University of Bratislava	not provided	Regional Public Health Authority with the seat in Trenčín, Slovakia
5802			SC
5803		not provided	SC
5804			SIB
5805		Nemours Children&apos;s Hospital Delaware	SUB10134793
5806		Geneva University Hospitals	SUB10179915
5807		Instituto de Medicina Tropical &amp; Salud Global, Universidad Iberoamericana (UNIBE)	SUB10229643
5808		ICMR - National Institute of Research in Tribal Health, Jabalpur, MP, India	SUB10286715
5809		CIDM-PH	SUB10732808
5810			SUB10904170
5811		Public Health England	SUB10951811
5812		Sourasky Medical Center Tel Aviv	SUB10983140
5813		Toprani Advanced Lab system,Vadodara	SUB11039159
5814		MGG Civil hospital, Navasari	SUB11039159
5815		Dr. Bhatt Lab, Rajkot	SUB11039159
5816		Supratech Micropath Laboratory Research Institute Pvt Ltd, Ahmedabad	SUB11039159
5817		Sanjeevani Metropolis, Rajkot	SUB11039159
5818		Unipath Speciality Laboratory Limited, Ahmedabad	SUB11039159
5819		General Civil Hospital, Mehsana	SUB11039159
5820		Apollo Hospital International Limited, Ahmedabad	SUB11039159
5821		Smimer Medical College, Surat	SUB11039159
5822		Sunflower Laboratory, Ahmedabad	SUB11039159
5823		Government Medical College, Surat	SUB11039159
5824		Nidan Path Lab, Gandhinagar	SUB11039159
5825		Gujarat Adani Institute of Medical Sciences, Bhuj	SUB11039159
5826		Desai Metropolis Health Service Pvt. Ltd, surat	SUB11039159
5827		Green cross Genetic Lab Pvt. Ltd, Ahmedabad	SUB11039159
5828		BJ Medical College, Ahmedabad	SUB11039159
5829		Scientific Diagnostic Centre Pvt. Ltd., Ahmedabad	SUB11039159
5830		P.D.U Medical College Rajkot	SUB11039159
5831		Pangenomics International Pvt. Ltd, Ahmedabad	SUB11039159
5832		General Hospital, Jamkhambhaliya	SUB11039159
5833		Goverment Medical College, Bhavnagar	SUB11039159
5834		GMERS Medical College, Junagadh	SUB11039159
5835		Cell care pathology laboratory, Ahmedabad	SUB11039159
5836		Ampligene Diagnostics Private Limited, Ahmedabad	SUB11039159
5837		M.P Shah Goverment Medical College,Jamnagar	SUB11039159
5838		Northstar Pathology Lab, Ahmedabad	SUB11039159
5839		Invitro Speciality laboratory, Ahmedabad	SUB11039159
5840		Sterling Accuris Surat	SUB11039159
5841		SHIELD campus surveillance testing program	SUB11118971
5842		Virology laboratory of the University Hospital of Clermont-Ferrand (France)	SUB11121824
5843		UWHC	SUB11122404
5844		UWHC	SUB11122416
5845		CPA-SENASICA	SUB11132598
5846		Supratech Micropath Diagnostics &amp; Research laboratory Ahmedabad	SUB11134955
5847		Molecular lab, Shree Krishna Hospital, Karamsad, Anand	SUB11134955
5848		Sterling Diagnostic Center, Bhavnagar	SUB11134955
5849		Sanjeevani Metropolis, Rajkot	SUB11134955
5850		Apollo Hospital International Limited, Ahmedabad	SUB11134955
5851		NHL Municipal Medical College, Ahmedabad (SVP)	SUB11134955
5852		Eugene Molecular Lab, Ahmedabad	SUB11134955
5853		Pangenomics International Pvt. Ltd, Ahmedabad	SUB11134955
5854		Gujarat Pathology laboratory &amp; Diagnostic Center, Paldi, Ahmedabad	SUB11134955
5855		Government Medical College, Surat	SUB11134955
5856		Perfect Diagnostic, Bharat road, Surat	SUB11134955
5857		GMERS Medical College, Gandhinagar	SUB11134955
5858		M.P.Shah Government Medical College, Jamnagar	SUB11134955
5859		GMERS Medical College, Valsad	SUB11134955
5860		Zydus Hospital &amp; Healthcare Research Pvt. Ltd.	SUB11134955
5861		Sunflower Laboratory, Memnagar, Ahmedabad	SUB11134955
5862		Northstar Pathology Laboratory, Ahmedabad	SUB11134955
5863		GMERS Medical College and Hospital, Sola, Ahmedabad	SUB11134955
5864		Genexplore Diagnostic center, Ahmedabad	SUB11134955
5865		Pandit Dindayal Upadhyay Medical College, Rajkot	SUB11134955
5866		Gujarat Adani Institute of Medical Sciences, Bhuj, Gujarat	SUB11134955
5867		General Hospital, Lunavada, Mahisagar	SUB11134955
5868		District Hospital, Navsari	SUB11134955
5869		Surat Municipal Institute of Medical Education and Research (SMIMER), Surat	SUB11134955
5870		New York University Long Island School of Medicine	SUB11158074
5871		St. John&apos;s Cancer Institute	SUB11158074
5872		University of Vermont Medical Center	SUB11158074
5873		The Foundation for Medical Research	SUB11165879
5874		Helix	SUB11168716
5875		Utah Public Health Laboratory	SUB11180060
5876		Utah Public Health Laboratory	SUB11188803
5877		Colorado Department of Public Health and Environment	SUB11189167
5878		Colorado Department of Public Health and Environment	SUB11189407
5879		Colorado Department of Public Health and Environment	SUB11189410
5880		Chinese PLA Center for Disease Control and Prevention	SUB11189625
5881		Pandemic Response Lab - NYC	SUB11190600
5882		Pandemic Response Lab - NYC	SUB11190605
5883		University of Alabama at Birmingham	SUB11190797
5884		University of North Carolina at Chapel Hill	SUB11190797
5885		University of California Los Angeles	SUB11190797
5886		Jamaica Hospital Medical Center	SUB11190797
5887		University of California San Diego Antiviral Research Center	SUB11190797
5888		AGA Clinical Trials	SUB11190797
5889		Ohio State University Medical Center	SUB11190797
5890		Northwestern University	SUB11190797
5891		Harbor UCLA Clinical Research Site	SUB11190797
5892		Utah Public Health Laboratory	SUB11191162
5893		TPMG Regional Laboratory	SUB11191679
5894		TPMG Regional Laboratory	SUB11191682
5895		TPMG Regional Laboratory	SUB11191684
5896		CNR Virus des Infections Respiratoires - France SUD	SUB11193769
5897		Nicolae Testemitanu State University of Medicine and Pharmacy	SUB11194127
5898		CV_MIT Military Hospital	SUB11194404
5899		Orange County Public Health Laboratory	SUB11195148
5900		North Carolina State Laboratory of Public Health	SUB11197072
5901		State Hygienic Laboratory at the University of Iowa	SUB11197222
5902		State Hygienic Laboratory at the University of Iowa	SUB11197266
5903		Utah Public Health Laboratory	SUB11197355
5904		Utah Public Health Laboratory	SUB11197366
5905		CDPH VBL	SUB11197698
5906		TPMG Regional Laboratory	SUB11197706
5907		CDPH VBL	SUB11197759
5908		TPMG Regional Laboratory	SUB11197759
5909		CDPH VBL	SUB11197774
5910		CDPH VBL	SUB11197779
5911		Surat Municipal Institute of Medical Education and Research (SMIMER), Surat	SUB11199402
5912		Northstar Pathology Laboratory, Ahmedabad	SUB11199402
5913		Green Cross Genetics Lab Pvt Ltd, Ahmedabad	SUB11199402
5914		Sterling Accuris Surat	SUB11199402
5915		Sanjeevani Metropolis, Rajkot	SUB11199402
5916		SSG Hospital Vadodara	SUB11199402
5917		Supratech Micropath Diagnostics &amp; Research laboratory Ahmedabad	SUB11199402
5918		APRL Pathlabs - Vadodara	SUB11199402
5919		Sunflower Laboratory, Memnagar, Ahmedabad	SUB11199402
5920		GMERS Medical College, Gandhinagar	SUB11199402
5921		Shradhdhadip Green Cross laboratory, Kudasan, Gandhinagar	SUB11199402
5922		We Path Genexplore Laboratory, Vadodara	SUB11199402
5923		General Hospital, Lunavada, Mahisagar	SUB11199402
5924		In Vitro Speciality Laboratory, Ahmedabad	SUB11199402
5925		BJ Medical College, Ahmedabad	SUB11199402
5926		Nidan Path Lab, Gandhinagar	SUB11199402
5927		Sterling Diagnostic Center, Bhavnagar	SUB11199402
5928		Montana Public Health Laboratory	SUB11200165
5929		Utah Public Health Laboratory	SUB11200227
5930		South Dakota Public Health Laboratory	SUB11200412
5931		State Hygienic Laboratory at the University of Iowa	SUB11200822
5932		University of Iowa Hospitals and Clinics	SUB11200822
5933		State Hygienic Laboratory at the University of Iowa	SUB11200892
5934		Utah Public Health Laboratory	SUB11202573
